mz,intensity
6.245748582860953775e+02,6.830890321569031698e-02
6.248749583194397701e+02,3.199476986222708763e-02
6.251750583527841627e+02,6.362697272711802243e-02
6.254751583861286690e+02,1.437242791533173414e-02
6.257752584194730616e+02,6.029143870994585486e-02
6.260753584528175679e+02,5.624525466097285431e-02
6.263754584861619605e+02,5.096367103281616850e-02
6.266755585195064668e+02,8.169068524091077643e-03
6.269756585528508595e+02,8.200579136615325504e-02
6.272757585861953658e+02,6.848954991266163750e-02
6.275758586195397584e+02,5.088028137641116555e-02
6.278759586528842647e+02,5.939542813226846019e-02
6.281760586862286573e+02,3.128359284166748466e-02
6.284761587195731636e+02,6.016664927215219921e-02
6.287762587529175562e+02,8.097288391974698241e-02
6.290763587862620625e+02,2.605939683908723575e-02
6.293764588196064551e+02,1.033262472773612550e-01
6.296765588529509614e+02,4.058253716536180944e-02
6.299766588862953540e+02,6.571933079382305531e-02
6.302767589196398603e+02,3.249906131663032188e-02
6.305768589529842529e+02,5.667954831685401845e-02
6.308769589863287592e+02,2.324287011249056428e-02
6.311770590196731519e+02,3.539207180618154924e-02
6.314771590530176582e+02,4.385078104551169004e-02
6.317772590863620508e+02,3.515635780634885493e-02
6.320773591197065571e+02,4.329475126433877247e-02
6.323774591530509497e+02,6.749307410013302699e-02
6.326775591863954560e+02,2.228309267127262516e-02
6.329776592197398486e+02,2.376063630777755509e-02
6.332777592530843549e+02,4.846791839830449922e-02
6.335778592864287475e+02,3.609411261294793311e-02
6.338779593197732538e+02,2.715424524127019526e-02
6.341780593531176464e+02,4.972135844759206780e-02
6.344781593864621527e+02,3.564500614080762936e-02
6.347782594198065453e+02,5.350696045490443975e-02
6.350783594531510516e+02,4.584094938511205225e-02
6.353784594864954443e+02,4.246403639394011331e-02
6.356785595198399506e+02,4.497591657667333181e-02
6.359786595531843432e+02,6.665811128872727032e-02
6.362787595865288495e+02,7.232819446545836473e-02
6.365788596198732421e+02,4.270704282084341469e-02
6.368789596532177484e+02,2.515303212416751186e-02
6.371790596865621410e+02,1.538004547088352852e-02
6.374791597199066473e+02,7.880557760883977192e-04
6.377792597532510399e+02,2.179449671726309268e-02
6.380793597865954325e+02,2.812148238350632712e-02
6.383794598199399388e+02,4.397169810724492478e-02
6.386795598532843314e+02,7.266445378570289548e-03
6.389796598866288377e+02,7.332614714081632512e-02
6.392797599199732304e+02,6.585883572103387595e-02
6.395798599533177367e+02,6.934683030826999106e-02
6.398799599866621293e+02,3.404163394233562789e-02
6.401800600200066356e+02,4.903579942608950887e-02
6.404801600533510282e+02,2.506515275486191630e-02
6.407802600866955345e+02,7.486563238496839190e-02
6.410803601200399271e+02,1.946628684037095963e-02
6.413804601533844334e+02,3.331198176047274473e-02
6.416805601867288260e+02,7.191086694486757691e-02
6.419806602200733323e+02,9.309722203046015554e-02
6.422807602534177249e+02,4.132525759907691026e-02
6.425808602867622312e+02,3.473429508278644273e-02
6.428809603201066238e+02,0.000000000000000000e+00
6.431810603534511301e+02,7.694759149539870391e-02
6.434811603867955228e+02,4.876258965909011783e-02
6.437812604201400291e+02,4.780941208529808362e-03
6.440813604534844217e+02,5.974813142699438029e-02
6.443814604868289280e+02,5.446028736731574338e-02
6.446815605201733206e+02,3.495677744900559797e-02
6.449816605535178269e+02,3.075059849751089758e-02
6.452817605868622195e+02,5.637284385054352337e-02
6.455818606202067258e+02,4.631271873327812150e-02
6.458819606535511184e+02,5.123443051066663145e-02
6.461820606868956247e+02,6.589207650291664664e-02
6.464821607202400173e+02,6.509089129884700065e-02
6.467822607535845236e+02,5.630275852281588916e-02
6.470823607869289162e+02,5.266409605678821354e-02
6.473824608202734225e+02,1.526112198789762384e-02
6.476825608536178152e+02,1.838256405741049704e-02
6.479826608869623215e+02,5.692965662818724043e-02
6.482827609203067141e+02,5.337124410393897372e-02
6.485828609536512204e+02,5.065934844786840197e-02
6.488829609869956130e+02,5.697172874739482584e-02
6.491830610203401193e+02,2.895434293583273866e-02
6.494831610536845119e+02,5.120306436927754556e-02
6.497832610870290182e+02,1.999772957890581793e-02
6.500833611203734108e+02,4.089428224026876030e-02
6.503834611537179171e+02,5.810511081041773440e-02
6.506835611870623097e+02,2.585380479878062257e-02
6.509836612204067023e+02,7.832235231705711453e-02
6.512837612537512086e+02,6.181948730471510667e-02
6.515838612870956013e+02,6.645435569303953516e-02
6.518839613204401076e+02,3.466401822993117610e-02
6.521840613537845002e+02,1.098371666708026703e-02
6.524841613871290065e+02,2.466710048099930025e-02
6.527842614204733991e+02,4.954906769229842911e-02
6.530843614538179054e+02,3.281314517382931395e-02
6.533844614871622980e+02,5.269864010520647346e-02
6.536845615205068043e+02,4.115922615646380039e-02
6.539846615538511969e+02,2.623451081250762623e-02
6.542847615871957032e+02,5.659402350711074947e-02
6.545848616205400958e+02,6.482542410286210033e-02
6.548849616538846021e+02,2.302904547308948224e-02
6.551850616872289947e+02,4.779237568358147420e-02
6.554851617205735010e+02,4.056900088818050920e-02
6.557852617539178937e+02,4.293831168944495236e-02
6.560853617872624000e+02,3.512288406003883506e-02
6.563854618206067926e+02,1.203643982162540954e-02
6.566855618539512989e+02,6.516630532216462213e-02
6.569856618872956915e+02,1.599048765648923912e-02
6.572857619206401978e+02,1.933703254570080451e-02
6.575858619539845904e+02,4.976295129877261053e-02
6.578859619873290967e+02,4.012376772493095323e-02
6.581860620206734893e+02,2.049502156617832513e-02
6.584861620540179956e+02,2.315507017185568228e-02
6.587862620873623882e+02,3.302309397780758826e-02
6.590863621207068945e+02,2.736720321876071060e-02
6.593864621540512871e+02,4.891195934335352408e-02
6.596865621873957934e+02,1.259042560809454925e-02
6.599866622207401861e+02,4.303539173539216306e-02
6.602867622540846924e+02,6.627464571431715412e-02
6.605868622874290850e+02,3.958697134921172756e-02
6.608869623207735913e+02,1.769045027948154894e-02
6.611870623541179839e+02,2.089295837541692291e-02
6.614871623874624902e+02,3.612525149924724482e-02
6.617872624208068828e+02,2.266674432694450181e-02
6.620873624541513891e+02,5.974297141277491729e-02
6.623874624874957817e+02,0.000000000000000000e+00
6.626875625208402880e+02,6.763251205007786426e-02
6.629876625541846806e+02,0.000000000000000000e+00
6.632877625875291869e+02,3.383881816746248800e-02
6.635878626208735795e+02,1.290371404728703902e-02
6.638879626542179722e+02,5.087185431562657456e-02
6.641880626875624785e+02,1.889342165378717076e-02
6.644881627209068711e+02,1.161952341365700414e-02
6.647882627542513774e+02,2.738805069740712222e-02
6.650883627875957700e+02,2.587693621878085770e-02
6.653884628209402763e+02,0.000000000000000000e+00
6.656885628542846689e+02,4.300724356343199606e-02
6.659886628876291752e+02,0.000000000000000000e+00
6.662887629209735678e+02,5.726709836511868768e-02
6.665888629543180741e+02,2.705214068311793257e-02
6.668889629876624667e+02,5.262757993136631118e-02
6.671890630210069730e+02,2.147121174999489651e-02
6.674891630543513656e+02,1.753609495530618692e-02
6.677892630876958719e+02,4.634999442707049555e-02
6.680893631210402646e+02,2.154997090468166107e-02
6.683894631543847709e+02,2.199322675550893086e-03
6.686895631877291635e+02,3.132953338047587966e-02
6.689896632210736698e+02,5.450258260866005372e-03
6.692897632544180624e+02,3.265504276653486554e-02
6.695898632877625687e+02,6.041447583988070191e-02
6.698899633211069613e+02,5.201251805950596330e-02
6.701900633544514676e+02,3.272062035025823101e-02
6.704901633877958602e+02,2.929462103939751288e-02
6.707902634211403665e+02,2.619967643282471864e-02
6.710903634544847591e+02,1.971184824112943990e-02
6.713904634878292654e+02,3.949259273352879324e-02
6.716905635211736580e+02,2.916276323193811582e-02
6.719906635545181643e+02,2.461682732294654535e-02
6.722907635878625570e+02,3.758310941718349951e-02
6.725908636212070633e+02,0.000000000000000000e+00
6.728909636545514559e+02,7.117745930608740390e-02
6.731910636878959622e+02,4.458489694110201462e-02
6.734911637212403548e+02,4.042332218213227912e-03
6.737912637545848611e+02,3.415492523167607680e-02
6.740913637879292537e+02,9.209709780587840844e-03
6.743914638212737600e+02,2.094448860934480794e-02
6.746915638546181526e+02,1.376713799006514666e-02
6.749916638879626589e+02,5.344704597708497401e-02
6.752917639213070515e+02,0.000000000000000000e+00
6.755918639546515578e+02,2.440607554980060365e-02
6.758919639879959504e+02,0.000000000000000000e+00
6.761920640213404567e+02,3.097323207839339926e-02
6.764921640546848494e+02,2.497377494687018362e-02
6.767922640880292420e+02,3.140298761053005039e-03
6.770923641213737483e+02,6.001720120727994934e-02
6.773924641547181409e+02,6.244024399163523864e-02
6.776925641880626472e+02,1.983766813658428829e-02
6.779926642214070398e+02,4.151087720233070932e-02
6.782927642547515461e+02,2.804824034812743866e-02
6.785928642880959387e+02,3.584631672635043426e-02
6.788929643214404450e+02,6.157432122016889831e-02
6.791930643547848376e+02,2.551416233490772997e-02
6.794931643881293439e+02,6.668667277437362317e-02
6.797932644214737365e+02,2.503685280350538209e-02
6.800933644548182428e+02,2.888817862745624715e-02
6.803934644881626355e+02,6.850519651618104666e-02
6.806935645215071418e+02,3.618386744571176067e-02
6.809936645548515344e+02,0.000000000000000000e+00
6.812937645881960407e+02,3.510019710831267792e-02
6.815938646215404333e+02,4.931019634427914744e-03
6.818939646548849396e+02,0.000000000000000000e+00
6.821940646882293322e+02,1.164639948118164139e-02
6.824941647215738385e+02,3.698809614569856241e-02
6.827942647549182311e+02,8.167466754610091390e-03
6.830943647882627374e+02,2.379082182492473635e-03
6.833944648216071300e+02,2.277955728602321442e-02
6.836945648549516363e+02,3.843864115403079762e-02
6.839946648882960289e+02,1.639160908199613353e-02
6.842947649216405352e+02,4.164301529564394533e-03
6.845948649549849279e+02,0.000000000000000000e+00
6.848949649883294342e+02,1.472001833141173451e-02
6.851950650216738268e+02,4.710742443138594970e-02
6.854951650550183331e+02,5.024136177432830114e-02
6.857952650883627257e+02,4.597520422161635589e-02
6.860953651217072320e+02,2.665368643584345790e-02
6.863954651550516246e+02,3.272819600217091729e-02
6.866955651883961309e+02,5.547801884638610403e-02
6.869956652217405235e+02,1.273431258823061463e-02
6.872957652550850298e+02,3.737442070631759317e-02
6.875958652884294224e+02,0.000000000000000000e+00
6.878959653217739287e+02,4.371241731764075739e-02
6.881960653551183213e+02,2.103415019011265624e-02
6.884961653884628277e+02,6.932152800401228387e-03
6.887962654218072203e+02,4.549250841544713597e-02
6.890963654551516129e+02,7.803535619221719372e-03
6.893964654884961192e+02,1.267648137989923346e-02
6.896965655218405118e+02,6.075401124771469263e-02
6.899966655551850181e+02,9.094567311262142378e-03
6.902967655885294107e+02,1.689465433246487014e-02
6.905968656218739170e+02,1.635212714252500671e-02
6.908969656552183096e+02,4.571920677483133633e-02
6.911970656885628159e+02,0.000000000000000000e+00
6.914971657219072085e+02,5.505808950789706918e-02
6.917972657552517148e+02,2.520752986713809679e-02
6.920973657885961074e+02,2.377237343268459938e-02
6.923974658219406138e+02,1.222550500642431356e-02
6.926975658552850064e+02,2.731882310492542848e-02
6.929976658886295127e+02,5.973030647186656356e-02
6.932977659219739053e+02,3.470863395143695268e-02
6.935978659553184116e+02,1.197586440085121259e-02
6.938979659886628042e+02,2.391530269007572859e-02
6.941980660220073105e+02,4.186674755595762992e-02
6.944981660553517031e+02,3.330300026241266725e-02
6.947982660886962094e+02,2.700279916009772074e-02
6.950983661220406020e+02,4.496423014262643930e-02
6.953984661553851083e+02,4.103576537379831357e-02
6.956985661887295009e+02,1.347482833803257535e-02
6.959986662220740072e+02,0.000000000000000000e+00
6.962987662554183999e+02,4.857539972304345671e-02
6.965988662887629062e+02,7.821208877301860651e-02
6.968989663221072988e+02,2.777492880568249375e-02
6.971990663554518051e+02,4.525164821056068543e-02
6.974991663887961977e+02,7.993584082122351386e-02
6.977992664221407040e+02,9.348995603883300531e-02
6.980993664554850966e+02,6.708235849184500388e-02
6.983994664888296029e+02,9.928048238581477225e-02
6.986995665221739955e+02,9.943699082754819951e-02
6.989996665555185018e+02,8.528582981009558139e-02
6.992997665888628944e+02,7.005512645993229592e-02
6.995998666222074007e+02,1.085313372043486407e-01
6.998999666555517933e+02,1.528487657166410774e-01
7.002000666888962996e+02,1.752256479673197642e-01
7.005001667222406923e+02,1.809507662833602926e-01
7.008002667555851986e+02,2.008823151329751644e-01
7.011003667889295912e+02,2.160129779563282337e-01
7.014004668222740975e+02,2.473333671565794423e-01
7.017005668556184901e+02,3.142828683536635359e-01
7.020006668889628827e+02,3.237279431031596655e-01
7.023007669223073890e+02,3.958932033645180537e-01
7.026008669556517816e+02,4.233584010152282584e-01
7.029009669889962879e+02,4.756524289913968140e-01
7.032010670223406805e+02,5.727734605454937178e-01
7.035011670556851868e+02,5.779707002253677839e-01
7.038012670890295794e+02,6.168672270733748242e-01
7.041013671223740857e+02,6.662840598212543819e-01
7.044014671557184784e+02,6.848143432386757379e-01
7.047015671890629847e+02,7.833540904380856817e-01
7.050016672224073773e+02,8.127807605381386358e-01
7.053017672557518836e+02,8.206539150855487463e-01
7.056018672890962762e+02,8.668588204038757405e-01
7.059019673224407825e+02,8.746951558184949960e-01
7.062020673557851751e+02,9.162373962095325952e-01
7.065021673891296814e+02,8.955372021657033166e-01
7.068022674224740740e+02,9.354259972204437279e-01
7.071023674558185803e+02,9.612099768701908298e-01
7.074024674891629729e+02,9.346231921398163722e-01
7.077025675225074792e+02,9.019354081791083333e-01
7.080026675558518718e+02,9.145608173429368160e-01
7.083027675891963781e+02,9.105858474973946848e-01
7.086028676225407708e+02,8.568940819889195870e-01
7.089029676558852771e+02,8.102196402250346763e-01
7.092030676892296697e+02,7.542154781929986118e-01
7.095031677225741760e+02,7.376839876123386652e-01
7.098032677559185686e+02,7.236266725199063110e-01
7.101033677892630749e+02,5.993323737890634550e-01
7.104034678226074675e+02,6.127475560788901987e-01
7.107035678559519738e+02,5.494615665687295758e-01
7.110036678892963664e+02,5.305246200649954558e-01
7.113037679226408727e+02,4.525060851530554040e-01
7.116038679559852653e+02,3.681821799814178897e-01
7.119039679893297716e+02,4.097049188865672376e-01
7.122040680226741642e+02,3.074896227261115778e-01
7.125041680560186705e+02,3.101309771875904175e-01
7.128042680893630632e+02,2.578450886597263292e-01
7.131043681227075695e+02,2.287992750619197435e-01
7.134044681560519621e+02,2.044857462308292684e-01
7.137045681893964684e+02,1.658675450230992221e-01
7.140046682227408610e+02,1.583854868030209195e-01
7.143047682560853673e+02,1.413584769597405477e-01
7.146048682894297599e+02,1.343024086881271506e-01
7.149049683227741525e+02,1.061594616280209374e-01
7.152050683561186588e+02,9.753955963298277521e-02
7.155051683894630514e+02,1.071427634873431400e-01
7.158052684228075577e+02,5.364779041819510430e-02
7.161053684561519503e+02,6.569117035242866276e-02
7.164054684894964566e+02,6.775088463168003894e-02
7.167055685228408493e+02,7.390469083643677606e-02
7.170056685561853556e+02,4.788473505170668526e-02
7.173057685895297482e+02,4.790346928085602307e-02
7.176058686228742545e+02,3.644483694609514102e-02
7.179059686562186471e+02,6.612740909874575967e-02
7.182060686895631534e+02,3.332848671087104697e-02
7.185061687229075460e+02,5.225319439398118382e-02
7.188062687562520523e+02,3.559912636478632098e-02
7.191063687895964449e+02,3.757679967478239069e-02
7.194064688229409512e+02,1.200669640845180783e-02
7.197065688562853438e+02,3.725456336652030465e-02
7.200066688896298501e+02,3.529198407510805713e-02
7.203067689229742427e+02,6.063766801071030638e-03
7.206068689563187490e+02,2.084371977798646011e-02
7.209069689896631417e+02,2.654215433586867151e-02
7.212070690230076480e+02,5.049340988335183911e-03
7.215071690563520406e+02,1.131246741348085338e-02
7.218072690896965469e+02,6.510018889348291593e-02
7.221073691230409395e+02,1.517789692524550149e-02
7.224074691563854458e+02,1.872400085629707597e-02
7.227075691897298384e+02,8.030750544930007062e-03
7.230076692230743447e+02,6.058822443541629632e-02
7.233077692564187373e+02,5.450396750490755365e-02
7.236078692897632436e+02,4.260680908243390241e-02
7.239079693231076362e+02,3.803259495301613419e-02
7.242080693564521425e+02,2.661765810326394144e-02
7.245081693897965351e+02,3.087593898220182195e-02
7.248082694231410414e+02,2.319136561954271425e-02
7.251083694564854341e+02,4.995129587368082186e-02
7.254084694898299404e+02,5.074233175914406868e-02
7.257085695231743330e+02,5.526442307245978125e-02
7.260086695565188393e+02,7.810401233521366282e-02
7.263087695898632319e+02,5.138454132056496926e-02
7.266088696232077382e+02,5.004756092108717663e-02
7.269089696565521308e+02,5.754751882617934605e-02
7.272090696898966371e+02,6.750653816784562417e-03
7.275091697232410297e+02,3.780350297159407874e-02
7.278092697565854223e+02,7.577498128155498586e-03
7.281093697899299286e+02,6.949199177499627844e-02
7.284094698232743212e+02,2.820683007210932070e-02
7.287095698566188275e+02,7.365018520365662624e-02
7.290096698899632202e+02,5.953964521609819704e-02
7.293097699233077265e+02,2.738653121034620441e-02
7.296098699566521191e+02,5.358649146313558542e-03
7.299099699899966254e+02,1.619700053918343360e-02
7.302100700233410180e+02,5.957577693772048155e-02
7.305101700566855243e+02,3.249993685979325753e-02
7.308102700900299169e+02,9.425546487748209801e-03
7.311103701233744232e+02,3.468288995400173325e-02
7.314104701567188158e+02,7.315772910213055868e-02
7.317105701900633221e+02,7.161543344142004552e-02
7.320106702234077147e+02,3.009665509214817097e-02
7.323107702567522210e+02,4.584895184272844149e-02
7.326108702900966136e+02,5.207041284580640750e-02
7.329109703234411199e+02,1.036161844378379743e-02
7.332110703567855126e+02,2.941646124730552814e-02
7.335111703901300189e+02,3.209719148203000333e-02
7.338112704234744115e+02,4.841760219131079068e-02
7.341113704568189178e+02,3.026217531842726252e-02
7.344114704901633104e+02,1.265264171433852156e-02
7.347115705235078167e+02,4.721722683908798068e-02
7.350116705568522093e+02,2.802617393711613614e-02
7.353117705901967156e+02,1.644214196490422636e-02
7.356118706235411082e+02,1.662638100725096976e-02
7.359119706568856145e+02,3.680950069757338988e-02
7.362120706902300071e+02,7.042544943435230520e-02
7.365121707235745134e+02,3.804911489320959850e-02
7.368122707569189060e+02,6.313873787254356551e-02
7.371123707902634123e+02,0.000000000000000000e+00
7.374124708236078050e+02,2.517681631491092142e-02
7.377125708569523113e+02,1.692782491916099141e-02
7.380126708902967039e+02,3.673454747918233204e-02
7.383127709236412102e+02,5.776801451204491289e-02
7.386128709569856028e+02,3.157367893497615985e-02
7.389129709903301091e+02,1.775250072649108696e-02
7.392130710236745017e+02,6.173685560905516068e-02
7.395131710570190080e+02,2.767955647284094101e-02
7.398132710903634006e+02,4.851390647751378793e-02
7.401133711237079069e+02,2.990372727397391794e-02
7.404134711570522995e+02,5.368751376607085180e-02
7.407135711903966921e+02,3.581572560022773521e-02
7.410136712237411984e+02,5.953187712777872898e-02
7.413137712570855911e+02,5.619121966237684840e-02
7.416138712904300974e+02,8.833928147870229175e-02
7.419139713237744900e+02,4.245350824774559578e-02
7.422140713571189963e+02,2.469380785380025783e-02
7.425141713904633889e+02,2.112185407293845976e-02
7.428142714238078952e+02,3.254194065958933985e-02
7.431143714571522878e+02,5.213896180515574519e-02
7.434144714904967941e+02,3.050087072960429649e-02
7.437145715238411867e+02,7.530171120363665649e-02
7.440146715571856930e+02,4.907399894071209911e-02
7.443147715905300856e+02,2.567280935627751226e-02
7.446148716238745919e+02,3.609994572229748011e-02
7.449149716572189845e+02,3.273748518677757624e-02
7.452150716905634908e+02,4.921677587242663521e-02
7.455151717239078835e+02,2.529053963847446851e-02
7.458152717572523898e+02,7.158411603291280068e-02
7.461153717905967824e+02,3.896568885081313355e-02
7.464154718239412887e+02,4.149354820577980107e-02
7.467155718572856813e+02,6.484961862449720171e-02
7.470156718906301876e+02,3.156486100888414303e-02
7.473157719239745802e+02,4.665475286284911233e-02
7.476158719573190865e+02,8.267451568140898877e-02
7.479159719906634791e+02,5.520134532500035190e-02
7.482160720240079854e+02,5.300335134766800266e-02
7.485161720573523780e+02,3.774755857850151108e-02
7.488162720906968843e+02,2.753939110656973902e-02
7.491163721240412769e+02,8.254924447414327404e-02
7.494164721573857832e+02,4.451991287755140136e-02
7.497165721907301759e+02,8.583103501305738847e-02
7.500166722240746822e+02,3.434256907932477232e-02
7.503167722574190748e+02,7.326888728746894230e-02
7.506168722907635811e+02,4.421296680714043026e-02
7.509169723241079737e+02,5.680450268660663937e-02
7.512170723574524800e+02,7.295269150963505644e-02
7.515171723907968726e+02,5.759893999397084491e-02
7.518172724241413789e+02,6.496958658094995065e-02
7.521173724574857715e+02,1.780931286248070566e-02
7.524174724908302778e+02,4.000378679059894693e-02
7.527175725241746704e+02,9.026155147027872805e-02
7.530176725575190630e+02,4.493503631687014582e-02
7.533177725908635693e+02,5.604037575099497098e-02
7.536178726242079620e+02,4.655602507623497754e-02
7.539179726575524683e+02,3.753630745596131524e-02
7.542180726908968609e+02,2.023673994164291307e-02
7.545181727242413672e+02,2.743312485615651691e-02
7.548182727575857598e+02,8.406939304915941880e-02
7.551183727909302661e+02,4.898677884844598179e-02
7.554184728242746587e+02,2.694179097764162409e-02
7.557185728576191650e+02,3.278658729375934222e-02
7.560186728909635576e+02,6.848635060802091279e-02
7.563187729243080639e+02,3.222460506444986550e-02
7.566188729576524565e+02,3.881032697906031115e-02
7.569189729909969628e+02,2.913437726838834577e-02
7.572190730243413554e+02,2.643404795451676989e-02
7.575191730576858617e+02,8.474738927215677564e-02
7.578192730910302544e+02,4.909778599448451353e-02
7.581193731243747607e+02,4.563474367760558814e-02
7.584194731577191533e+02,4.018507814657960864e-02
7.587195731910636596e+02,6.661219240650223528e-02
7.590196732244080522e+02,5.374149224227228044e-02
7.593197732577525585e+02,5.850768646752912971e-02
7.596198732910969511e+02,5.554681216638026470e-02
7.599199733244414574e+02,4.581154327178019875e-02
7.602200733577858500e+02,4.348852262422629733e-02
7.605201733911303563e+02,1.855638996816458275e-02
7.608202734244747489e+02,4.356682503861173533e-02
7.611203734578192552e+02,9.682131347950111155e-02
7.614204734911636479e+02,2.890898867434415695e-02
7.617205735245081542e+02,5.393251570675697965e-02
7.620206735578525468e+02,6.070672854106383409e-02
7.623207735911970531e+02,7.801963890640561949e-02
7.626208736245414457e+02,1.074513521575399533e-01
7.629209736578859520e+02,4.649634387313902883e-02
7.632210736912303446e+02,3.703638962267617046e-02
7.635211737245748509e+02,7.592783454081761252e-02
7.638212737579192435e+02,5.913023775858909648e-02
7.641213737912637498e+02,9.514301473200355297e-02
7.644214738246081424e+02,6.966730892284417331e-02
7.647215738579526487e+02,4.192944747891394486e-02
7.650216738912970413e+02,5.151721136466465290e-02
7.653217739246415476e+02,6.405490775177859197e-02
7.656218739579859403e+02,6.575180987868345373e-02
7.659219739913303329e+02,3.319930548030466944e-02
7.662220740246748392e+02,1.754072826498394300e-02
7.665221740580192318e+02,2.409223316010811883e-02
7.668222740913637381e+02,6.865353265631324309e-02
7.671223741247081307e+02,5.338777176743918218e-02
7.674224741580526370e+02,1.989755055999510580e-02
7.677225741913970296e+02,4.571904753083385481e-02
7.680226742247415359e+02,1.813664015135756785e-02
7.683227742580859285e+02,5.175408064163237315e-02
7.686228742914304348e+02,3.985077023626812376e-02
7.689229743247748274e+02,4.613855443471483186e-02
7.692230743581193337e+02,5.575027014105943257e-02
7.695231743914637264e+02,6.122904565842967467e-02
7.698232744248082327e+02,5.890620588364921945e-02
7.701233744581526253e+02,8.368686975889691460e-02
7.704234744914971316e+02,1.060116596886014201e-01
7.707235745248415242e+02,7.516770595004645950e-02
7.710236745581860305e+02,5.447263923221856013e-02
7.713237745915304231e+02,7.344104595657349743e-02
7.716238746248749294e+02,4.399229072681040686e-02
7.719239746582193220e+02,4.215632666978463144e-02
7.722240746915638283e+02,4.138314018738215028e-02
7.725241747249082209e+02,6.478968709378081503e-02
7.728242747582527272e+02,8.384657615467094871e-02
7.731243747915971198e+02,1.036926273335011667e-01
7.734244748249416261e+02,8.582827609921359069e-02
7.737245748582860188e+02,7.342900011577349617e-02
7.740246748916305251e+02,4.584059289113791985e-02
7.743247749249749177e+02,6.127142426321131874e-02
7.746248749583194240e+02,7.073843089989480248e-02
7.749249749916638166e+02,5.755441315779995931e-02
7.752250750250083229e+02,9.738637509907532852e-02
7.755251750583527155e+02,4.385922330530692137e-02
7.758252750916972218e+02,4.610400120436036059e-02
7.761253751250416144e+02,6.811559175658063459e-02
7.764254751583861207e+02,1.007780436048877487e-01
7.767255751917305133e+02,2.451393048207099745e-02
7.770256752250750196e+02,4.397411176357834267e-02
7.773257752584194122e+02,8.677850053220642623e-02
7.776258752917639185e+02,4.756632417212695862e-02
7.779259753251083112e+02,1.024515167303996915e-01
7.782260753584528175e+02,4.496287001108242865e-02
7.785261753917972101e+02,8.296278442569725298e-02
7.788262754251416027e+02,5.987506763881700333e-02
7.791263754584861090e+02,7.095149372254672127e-02
7.794264754918305016e+02,4.116364870116749619e-02
7.797265755251750079e+02,2.987756756375103268e-02
7.800266755585194005e+02,7.763240045004869694e-02
7.803267755918639068e+02,5.165426640036497458e-02
7.806268756252082994e+02,4.398487743963468144e-02
7.809269756585528057e+02,4.037050604185481173e-02
7.812270756918971983e+02,4.169257007550153382e-02
7.815271757252417046e+02,8.977403194983545054e-02
7.818272757585860973e+02,4.437213121894503787e-02
7.821273757919306036e+02,5.209031609437990429e-02
7.824274758252749962e+02,1.023875089536582794e-01
7.827275758586195025e+02,5.452081597830021192e-02
7.830276758919638951e+02,6.316657842824278946e-02
7.833277759253084014e+02,7.074454832891940992e-02
7.836278759586527940e+02,5.758261917526833612e-02
7.839279759919973003e+02,4.985037888204370965e-02
7.842280760253416929e+02,8.930015257111781346e-02
7.845281760586861992e+02,7.022784210970692276e-02
7.848282760920305918e+02,5.134934948087600814e-02
7.851283761253750981e+02,3.634046849620875541e-02
7.854284761587194907e+02,4.099940746896714450e-02
7.857285761920639970e+02,4.376756242408656045e-02
7.860286762254083897e+02,2.124360948726426723e-02
7.863287762587528960e+02,8.794606826565774804e-02
7.866288762920972886e+02,6.661251019517056005e-02
7.869289763254417949e+02,7.540594975964938496e-02
7.872290763587861875e+02,3.639693646357734791e-02
7.875291763921306938e+02,5.517298739842400879e-02
7.878292764254750864e+02,6.017303234349579560e-02
7.881293764588195927e+02,6.658585676739073311e-02
7.884294764921639853e+02,6.104653192345136509e-02
7.887295765255084916e+02,4.037109988408144057e-02
7.890296765588528842e+02,8.720304811518528321e-02
7.893297765921973905e+02,7.966735561003543409e-02
7.896298766255417831e+02,6.705361690055791635e-02
7.899299766588862894e+02,8.629495811027242114e-02
7.902300766922306821e+02,8.990533546538645449e-02
7.905301767255751884e+02,9.371349339709797444e-02
7.908302767589195810e+02,6.918708058234884772e-02
7.911303767922640873e+02,5.972098274314695254e-02
7.914304768256084799e+02,5.651005407679130649e-02
7.917305768589528725e+02,8.401945509078082019e-02
7.920306768922973788e+02,5.225308860851575476e-02
7.923307769256417714e+02,4.809853869270966364e-02
7.926308769589862777e+02,7.754275264912936783e-02
7.929309769923306703e+02,7.699972496200278849e-02
7.932310770256751766e+02,7.935453027716737884e-02
7.935311770590195692e+02,4.972213713185795469e-02
7.938312770923640755e+02,7.280326204667872392e-02
7.941313771257084682e+02,8.517553710825211122e-02
7.944314771590529745e+02,5.735308921609630350e-02
7.947315771923973671e+02,6.166612298860275898e-02
7.950316772257418734e+02,6.114802184861699297e-02
7.953317772590862660e+02,9.756872059331911373e-02
7.956318772924307723e+02,8.527680805367053585e-02
7.959319773257751649e+02,4.052454962599102983e-02
7.962320773591196712e+02,3.699525211068437069e-02
7.965321773924640638e+02,8.048585204347528943e-02
7.968322774258085701e+02,6.329394733974524900e-02
7.971323774591529627e+02,7.827884187453312825e-02
7.974324774924974690e+02,7.301169195909061604e-02
7.977325775258418616e+02,8.795919565347951052e-02
7.980326775591863679e+02,3.532127242085982000e-02
7.983327775925307606e+02,5.694570358762389428e-02
7.986328776258752669e+02,7.298922824910911156e-02
7.989329776592196595e+02,7.272410914625608569e-02
7.992330776925641658e+02,4.913628789767645472e-02
